Time,Rounding Mode,fp_X,fp_Y,fp_Z,fp_Z Expected,fp_Z 64 bits
273595, 2, e2e8e5ea, df29daaf, 7f800000, 7f800000, c10913f4ed018b00
273695, 4, 7fc00000, f430e869, 7fc00000, 7fc00000, c10913f4ed018b00
273755, 4, 412a430c, 747318fc, 7621ae42, 7621ae42, 46c435c848e3fa00
273775, 0, b6859f0, 83fc435, 0, 0, 46c435c848e3fa00
273925, 0, 9dc3c263, 3ddbf1ea, 9c283048, 9c283048, bb850608f3fc2fc0
274015, 0, 5121ca2e, 5acb0283, 6c804ce9, 6c804ce9, 4590099d1b1a3140
274195, 3, f6f7e1f1, 4ad21970, ff800000, ff800000, 4590099d1b1a3140
274295, 0, a1fa9eaa, ecdf6e0, 80000000, 80000000, 4590099d1b1a3140
274365, 0, 7f800000, 3b0356ea, 7f800000, 7f800000, 4590099d1b1a3140
274515, 0, 58ea9f34, 480b20f3, 617f0548, 617f0548, 442fe0a8f5e79700
274715, 2, d660d2b6, 7fc00000, 7fc00000, 7fc00000, 442fe0a8f5e79700
274795, 1, 116ba2ed, d6004994, a7ec2a60, a7ec2a60, bcfd854c0bf18100
274865, 2, 471c7847, fe54133d, ff800000, ff800000, bcfd854c0bf18100
274925, 0, 4ace0afc, f0dad8c8, fc3023d5, fc3023d5, c786047a9aa69c00
274945, 1, ec96997b, b1fb31af, 5f13c5b5, 5f13c5b5, 43e278b6bd8ec2a0
275125, 1, f2dfd1d4, 3b30dac4, ee9a9f85, ee9a9f85, c5d353f0b965ca00
275245, 1, e6a0facb, c2635e09, 698ef983, 698ef983, 4531df30780b6460
275285, 0, e800c885, cc6a1e81, 74eb8d44, 74eb8d44, 469d71a87da84140
275385, 2, 4599d2a1, 308cb3c4, 36a91668, 36a91668, 3ed522cd05f59100
275515, 2, 10c588cf, dc140212, ad646962, ad646962, bdac8d2c284f2380
275545, 2, 77a3100d, 76dfecb7, 7f800000, 7f800000, bdac8d2c284f2380
275715, 3, 7fc00000, ffc00000, 7fc00000, 7fc00000, bdac8d2c284f2380
275785, 3, 118c4adc, c9509f24, 9b64a811, 9b64a811, bb6c95023e4abc00
275985, 0, 7751bef4, 6c028986, 7f800000, 7f800000, bb6c95023e4abc00
276005, 2, ffc00000, 7e12b033, 7fc00000, 7fc00000, bb6c95023e4abc00
276175, 4, 9309299, 210b64e4, 0, 0, bb6c95023e4abc00
276375, 0, 21b34d91, 8f84e1fa, 80000000, 80000000, bb6c95023e4abc00
276575, 2, ba550f9d, 3b4f1fae, b62c61fe, b62c61fe, bec58c3fb4f3f6c0
276775, 0, 865c6a4b, ffc00000, 7fc00000, 7fc00000, bec58c3fb4f3f6c0
276965, 1, 307951fd, 351bbeb8, 2617ae62, 2617ae62, 3cc2f5cc47767b00
277045, 1, eba69a6a, b52d7e19, 6161d0d3, 6161d0d3, 442c3a1a79d01680
277235, 2, 1782369a, e86ae274, c06ef230, c06ef230, c00dde45fe2c7200
277395, 1, 3ca18ba2, 86c6d61f, 83faf23b, 83faf23b, b87f5e4765552780
277595, 2, 7a8e4c36, 643dbbe4, 7f800000, 7f800000, b87f5e4765552780
277705, 3, eedb535c, 7fc00000, 7fc00000, 7fc00000, b87f5e4765552780
277885, 1, f45f70aa, 3b073960, efec0cfb, efec0cfb, c5fd819f61867000
277985, 4, 361326fd, 0, 0, 0, c5fd819f61867000
278045, 1, 71d6cc1d, b3916ee1, e5f40d49, e5f40d49, c4be81a93ab6df40
278065, 4, 4ae2a89d, 860ce154, 9179776d, 9179776d, ba2f2eed9b542100
278085, 3, 0, 9799bfdf, 80000000, 80000000, ba2f2eed9b542100
278225, 3, 8c68ff48, 83bed919, 0, 0, ba2f2eed9b542100
278255, 2, a5f224dd, d788c3f7, 3e015cf1, 3e015cf1, 3fc02b9e23bd0760
278315, 2, 4a847da1, bb673d01, c66f59de, c66f59de, c0cdeb3baeb6a840
278505, 2, 42ae857, 7704565d, 3bb0b2e9, 3bb0b2e9, 3f76165d3fe866c0
278685, 1, 36fa7f27, ac6579e4, a3e08b03, a3e08b03, bc7c116062b5b780
278865, 3, b22d8822, 6ac5a482, dd85f945, dd85f945, c3b0bf28afdd2880
278895, 2, d93811a7, 5f1695ad, f8d88bee, f8d88bee, c71b117da10836c0
279085, 1, 80000000, 792efd45, 80000000, 80000000, c71b117da10836c0
279205, 2, feccb5d9, 4f796386, ff800000, ff800000, c71b117da10836c0
279315, 4, a8d155fa, 46c08bef, b01d72e9, b01d72e9, be03ae5d13c04cc0
279345, 1, 756767a6, f6ffb3fd, ff800000, ff800000, be03ae5d13c04cc0
279505, 0, b84932b8, 2eb71b94, a78fe8ee, a78fe8ee, bcf1fd1dc6574c00
279535, 0, ff800000, 6502b87f, ff800000, ff800000, bcf1fd1dc6574c00
279595, 1, 80000000, 2d7687ae, 80000000, 80000000, bcf1fd1dc6574c00
279785, 0, dc5b935e, fe8ce60a, 7f800000, 7f800000, bcf1fd1dc6574c00
279875, 4, 76b1633b, cd5bd79b, ff800000, ff800000, bcf1fd1dc6574c00
280015, 2, 619ab423, ffc00000, 7fc00000, 7fc00000, bcf1fd1dc6574c00
280175, 0, 0, 5e7b2338, 0, 0, bcf1fd1dc6574c00
280275, 1, 2031c7cf, b3ec6cd7, 94a42fc8, 94a42fc8, ba9485f90dc45b20
280375, 1, 187e61a9, ffc00000, 7fc00000, 7fc00000, ba9485f90dc45b20
280555, 2, e9eef1ab, ffc00000, 7fc00000, 7fc00000, ba9485f90dc45b20
280675, 4, 6fd29672, ffc00000, 7fc00000, 7fc00000, ba9485f90dc45b20
280785, 3, 7c28a1ef, a69fe0ad, e352a126, e352a126, c46a5424c5e3a0c0
280855, 0, 6c77550a, b1133da9, de0e4167, de0e4167, c3c1c82ce910b340
280895, 4, 250534c1, 30675038, 15f0b8b0, 15f0b8b0, 3abe1715f1b68e00
280965, 0, 88305259, af01a745, 0, 0, 3abe1715f1b68e00
281135, 4, 7f800000, ab62631, 7f800000, 7f800000, 3abe1715f1b68e00
281315, 2, 1e10e212, 9a8d1ea5, 80000000, 80000000, 3abe1715f1b68e00
281415, 2, 6827d10, ca7405fe, 9178c483, 9178c483, ba2f18904a597800
281455, 4, a67334bf, 3178f432, 986c8317, 986c8317, bb0d9062d9cb29c0
281505, 3, d08577df, 7f800000, ff800000, ff800000, bb0d9062d9cb29c0
281705, 2, 791bebc7, 7e3bce50, 7f800000, 7f800000, bb0d9062d9cb29c0
281795, 2, 84c576fc, ff800000, 7f800000, 7f800000, bb0d9062d9cb29c0
281895, 1, ea8eca60, 5807ccf2, ff800000, ff800000, bb0d9062d9cb29c0
282045, 3, a1873710, 98b3344, 80000000, 80000000, bb0d9062d9cb29c0
282205, 3, 87caf6a, d935e52, 0, 0, bb0d9062d9cb29c0
282225, 2, a5db944a, c9fe5e72, 305a2e23, 305a2e23, 3e0b45c474e69e80
282395, 3, 4052bac6, 4905b6ed, 49dc233a, 49dc233a, 413b84672f6b5380
282435, 2, 8b0d8f3d, af1fd442, 0, 0, 413b84672f6b5380
282605, 2, add67f62, 6966af06, d7c14919, d7c14919, c2f8292304df4980
282745, 3, ff800000, fbf88b52, 7f800000, 7f800000, c2f8292304df4980
282765, 2, eab8f4f4, 4dbb3ff0, f9074920, f9074920, c720e923fd361800
282965, 3, fb7acc69, ff800000, 7f800000, 7f800000, c720e923fd361800
283075, 3, ff800000, fcc943f6, 7f800000, 7f800000, c720e923fd361800
283225, 1, 55379786, b4422236, ca0b395c, ca0b395c, c141672b8cb84880
283375, 0, c50e68e5, 623315ff, e7c73f29, e7c73f29, c4f8e7e5251146c0
283405, 2, 98388839, c6449b1e, 1f0db81b, 1f0db81b, 3be1b70377cf35c0
283545, 1, bbfc0a35, e1a1534f, 5e1ed470, 5e1ed470, 43c3da8e0d6aab60
283565, 4, 9a49ed63, 2289db96, 80000000, 80000000, 43c3da8e0d6aab60
283645, 1, 83e41870, e2b8fd2a, 2724d322, 2724d322, 3ce49a6442564c00
283785, 3, ea3e36ac, 6ae78fb2, ff800000, ff800000, 3ce49a6442564c00
283895, 1, 2f7c145a, efdb23e8, dfd7c8c4, dfd7c8c4, c3faf9188717f200
284005, 2, 1348f5ef, 9e258edb, 80000000, 80000000, c3faf9188717f200
284125, 1, 8d7b9ccf, 428fc21a, 908d4b5e, 908d4b5e, ba11a96bc07960c0
284245, 0, 6a9e2aca, 83c8d3e6, aef828b2, aef828b2, bddf05164bbbdf00
284435, 1, 39d38512, ff800000, ff800000, ff800000, bddf05164bbbdf00
284615, 1, e5bf5bde, c8cd8191, 6f199d6a, 6f199d6a, 45e333ad4e7cd7c0
284805, 2, d9d03a6e, 3cafc9d9, d70efc20, d70efc20, c2e1df83f27ca7c0
284965, 1, 6330b621, 7f800000, 7f800000, 7f800000, c2e1df83f27ca7c0
285145, 4, 80c8ca45, 45c03cec, 8716c77c, 8716c77c, b8e2d8ef88547380
285225, 2, 6458f5b0, 3c6265fe, 613fdf55, 613fdf55, 4427fbeab2469400
285315, 0, 9902a62f, 49e372c4, a36827db, a36827db, bc6d04fb6d4a7f00
285345, 1, dc5f308e, 79368b88, ff800000, ff800000, bc6d04fb6d4a7f00
285535, 0, 9862f1c2, 8d3add5, 80000000, 80000000, bc6d04fb6d4a7f00
285695, 0, 654253eb, e49269ef, ff800000, ff800000, bc6d04fb6d4a7f00
285775, 2, 171c2a39, 1ad23779, 0, 0, bc6d04fb6d4a7f00
285975, 4, a936c0e0, 80000000, 0, 0, bc6d04fb6d4a7f00
286155, 2, ca47100d, 34e9849d, bfb594bb, bfb594bb, bff6b29746117f20
286275, 0, c86bb361, 5dd9254b, e6c7ed63, e6c7ed63, c4d8fdac66724d60
286315, 2, 155b7f93, 6fae2da3, 459557d7, 459557d7, 40b2aafae3223320
286375, 3, 73b6a64b, cd1f2537, ff800000, ff800000, 40b2aafae3223320
286425, 3, a032c47, 858fe0c6, 80000000, 80000000, 40b2aafae3223320
286585, 3, f9d45dc9, 80000000, 0, 0, 40b2aafae3223320
286615, 2, 29fcf054, 4e71a8d6, 38eec510, 38eec510, 3f1dd8a20780c700
286805, 4, 0, 80000000, 80000000, 80000000, 3f1dd8a20780c700
286895, 3, 2a5303eb, 834f77be, 80000000, 80000000, 3f1dd8a20780c700
287065, 1, 83d946d, 60dd694, 0, 0, 3f1dd8a20780c700
287215, 4, d827eb7f, 4f183d06, e7c7b7b5, e7c7b7b5, c4f8f6f69d31fe80
287335, 4, 9d0b86a7, 1baeea1d, 80000000, 80000000, c4f8f6f69d31fe80
287395, 2, 25c3f868, c6f6cccc, ad3ced7b, ad3ced7b, bda79daf419a5c00
287595, 2, 2f89cb54, 6d7b057d, 5d871d4f, 5d871d4f, 43b0e3a9f39d8080
287765, 3, 11f7e6bb, 41d801b7, 14512c57, 14512c57, 3a8a258adc9555a0
287855, 1, e3b9b87d, 80000000, 0, 0, 3a8a258adc9555a0
287985, 1, a76722c8, 20d7235, 80000000, 80000000, 3a8a258adc9555a0
288035, 3, 213a218b, ff800000, ff800000, ff800000, 3a8a258adc9555a0
288155, 1, 253bfc42, 1b7096eb, 130ab50, 130ab50, 3826156a07e792c0
288325, 3, a4bd3937, 598371a6, bec25090, bec25090, bfd84a1206582a80
288525, 4, ed17f882, 2fa25f9d, dd40c809, dd40c809, c3a819012be96e80
288555, 4, 65c19000, e94e1f88, ff800000, ff800000, c3a819012be96e80
288625, 0, 5e8f07cd, 7f800000, 7f800000, 7f800000, c3a819012be96e80
288795, 2, 36241c47, 7fc00000, 7fc00000, 7fc00000, c3a819012be96e80
288915, 2, fca6ab4d, d217fcd1, 7f800000, 7f800000, c3a819012be96e80
289075, 3, 3059cb07, 7f800000, 7f800000, 7f800000, c3a819012be96e80
289195, 2, 162540e1, 4f3e513, 0, 0, c3a819012be96e80
289235, 2, ed5c873d, 4f69ca6b, fd496576, fd496576, c7a92caeacf50fe0
289295, 1, 7cbf0102, 8c7371a5, c9b5a2bf, c9b5a2bf, c136b457ee710940
289345, 2, 0, 99f522e0, 80000000, 80000000, c136b457ee710940
289535, 2, a02d68cd, e88885fc, 4938f4de, 4938f4de, 41271e9bc36ab300
289625, 4, e9c077f6, f4bb017b, 7f800000, 7f800000, 41271e9bc36ab300
289705, 1, 74700679, 382d254b, 6d225757, 6d225757, 45a44aeae0cc4e60
289725, 0, ff800000, 64330165, ff800000, ff800000, 45a44aeae0cc4e60
289895, 2, 28b10156, 9be524f0, 851e6fbd, 851e6fbd, b8a3cdf781eb1400
290075, 3, 94af8d19, e1c25603, 370543e9, 370543e9, 3ee0a87d0ce1a960
290215, 1, 1cbb4d4c, e1de1cd3, bf22821e, bf22821e, bfe45043d7a0b480
290415, 4, 5fe58ddc, 41eeefe, 248e83db, 248e83db, 3c91d07b6da90900
290595, 0, 425a4a7e, dbbadc51, de9f55fd, de9f55fd, c3d3eabf943b3bc0
290675, 1, 6aadc627, 31122741, 5c466b4f, 5c466b4f, 4388cd69e35039c0
290755, 0, c2a8bbb8, b383e90c, 36ade354, 36ade354, 3ed5bc6a7ad12800
290875, 1, 836c2001, d140e144, 1531e7c7, 1531e7c7, 3aa63cf8f32c2880
291045, 0, f9d02d08, d736ded5, 7f800000, 7f800000, 3aa63cf8f32c2880
291225, 4, 40e83697, 6eb57c91, 70249f97, 70249f97, 460493f2d761f0e0
291265, 0, f84735b8, 387f305b, f1469423, f1469423, c628d28465530d00
291365, 1, f840650d, 7bc77154, ff800000, ff800000, c628d28465530d00
291555, 2, 63c18024, 75af16d3, 7f800000, 7f800000, c628d28465530d00
291695, 1, 5e1e72e4, 6f2b850d, 7f800000, 7f800000, c628d28465530d00
291745, 1, da976b46, e4c9a284, 7f800000, 7f800000, c628d28465530d00
291795, 4, fbee3604, 7fc00000, 7fc00000, 7fc00000, c628d28465530d00
291915, 2, ffc00000, e7a14f79, 7fc00000, 7fc00000, c628d28465530d00
292035, 1, 46e49a92, 91e2a1bb, 994a60e1, 994a60e1, bb294c1c22d754c0
292175, 1, c84f2c4f, 572db549, e00c93a6, e00c93a6, c4019274d94fb0e0
292245, 3, 1d785845, 79059a25, 57019b65, 57019b65, 42e0336c9ae87f20
292305, 4, 459cc621, d242b13d, d86e755f, d86e755f, c30dceabd681b740
292395, 4, d5f2f0d, b0a3761a, 80000000, 80000000, c30dceabd681b740
292585, 4, 60dd9335, f2d0f7f, 3095c9e4, 3095c9e4, 3e12b93c8ba44960
292715, 4, 1134b97, 390db100, 0, 0, 3e12b93c8ba44960
292735, 3, bb6f0193, c36351d8, 3f543acf, 3f543acf, 3fea8759d03ae100
292775, 1, 39d81e5a, 8c3c1100, 869ec4a4, 869ec4a4, b8d3d894837f4000
292925, 3, 58417abd, 686d81c6, 7f800000, 7f800000, b8d3d894837f4000
293085, 1, 5db5a2fd, 724b9e6f, 7f800000, 7f800000, b8d3d894837f4000
293195, 1, 6b5d0e7f, 5c17ad53, 7f800000, 7f800000, b8d3d894837f4000
293275, 3, 0, 29c88726, 0, 0, b8d3d894837f4000
293325, 2, 8f23e0f0, 29d916fd, 80000000, 80000000, b8d3d894837f4000
293475, 2, 79e586a0, 7f800000, 7f800000, 7f800000, b8d3d894837f4000
293595, 1, b4b9cf30, 6e6dfb2a, e3acbb1c, e3acbb1c, c47597638201bc00
293755, 4, b0f60f8e, 91c84573, 3407ee8, 3407ee8, 38680fdcf5485940
293885, 3, abf5d67a, 3582bc03, a1fb16ec, a1fb16ec, bc3f62dd95c6db80
294065, 2, b6e6a106, aa450493, 21b17e08, 21b17e08, 3c362fc11211ce40
294215, 4, 7411aa85, 4a84b1ce, 7f170231, 7f170231, 47e2e0462c4b0180
294385, 3, aae7812f, c4c64796, 30334ea7, 30334ea7, 3e0669d4da775140
294575, 3, 612edd2e, fba07626, ff800000, ff800000, 3e0669d4da775140
294695, 2, 15d4437e, 0, 0, 0, 3e0669d4da775140
294845, 3, f12e9a1c, 90172285, 41ce28e4, 41ce28e4, 4039c51c6c722300
294875, 1, 0, 9f9a3ab0, 80000000, 80000000, 4039c51c6c722300
294945, 1, 3efde5dd, 99f19812, 996f9c37, 996f9c37, bb2df386ec4c3140
295125, 0, 4aac4529, 72d8606c, 7e119b3d, 7e119b3d, 47c23367a691a980
295155, 4, b437c859, 79aa1cf, 80000000, 80000000, 47c23367a691a980
295265, 0, a9d163bd, 8778bea7, 0, 0, 47c23367a691a980
295385, 1, 2246e6eb, 28f5c1cc, bbef191, bbef191, 3977de322fc5c880
295555, 0, 8f9c5d76, 3503f2f1, 8521306e, 8521306e, b8a4260dbbe20580
295625, 0, 16fb7ad9, d49fca72, ac1cf82c, ac1cf82c, bd839f05765dd440
295645, 1, baf0bac, e335cfa9, af78a27d, af78a27d, bdef144fa6b22300
295715, 1, 46a89e8f, 166a419f, 1d9a4c27, 1d9a4c27, 3bb34984f6593a20
295855, 3, bdea78ea, 72df9ce6, f14ccf08, f14ccf08, c62999e105a74780
295905, 4, 126e3211, f60ff682, c905f355, c905f355, c120be6a92185440
296105, 1, 20e35838, 56bb0dd4, 38261db8, 38261db8, 3f04c3b714fccc00
296165, 1, 623f161a, 5849d55, 2845f9aa, 2845f9aa, 3d08bf355a122880
296355, 4, 7d82dca7, ff800000, ff800000, ff800000, 3d08bf355a122880
296455, 2, 930d5283, f81898a3, 4ba87a81, 4ba87a81, 41750f5030545a40
296535, 2, f1dd2c8, 7fc00000, 7fc00000, 7fc00000, 41750f5030545a40
296705, 4, afbe175a, 17be1d07, 880d2ae3, 880d2ae3, b901a55c547aaec0
296725, 2, e9192e55, 987974cb, 421543f3, 421543f3, 4042a87e64682ce0
296775, 2, ffc00000, 7fc00000, 7fc00000, 7fc00000, 4042a87e64682ce0
296875, 4, c4b84a9c, ddb67f15, 63036087, 63036087, 44606c10e1305980
297055, 2, c0724ec0, 2facbe5d, b0a38118, b0a38118, be147022ef237800
297075, 0, a3496f93, a0d93e35, 4aaf086, 4aaf086, 38955e10ca966de0
297115, 1, c23dc2ce, 9b2595fe, 1df57b7a, 1df57b7a, 3bbeaf6f5bcb9900
297225, 2, a846e078, c0bd7b12, 29933354, 29933354, 3d32666a8dae0e00
297335, 1, 1f1590c4, ffc00000, 7fc00000, 7fc00000, 3d32666a8dae0e00
297515, 4, c52e4de0, 0, 80000000, 80000000, 3d32666a8dae0e00
297625, 3, dd975ec0, 6dc7b9e4, ff800000, ff800000, 3d32666a8dae0e00
297695, 0, ed2c5a69, 412466b1, eedd5e1d, eedd5e1d, c5dbabc39d162640
297875, 2, 4cf4212b, 122e2bf5, 1fa61876, 1fa61876, 3bf4c30ecdfee4e0
298045, 1, 86612e0, 63a7a053, 2c96a666, 2c96a666, 3d92d4ccd083d400
298175, 2, dacc6c11, 15ae67d4, b10b445d, b10b445d, be21688b8a4aa280
298225, 4, c79be0e8, 25f0fb1, 8a87d278, 8a87d278, b950fa4f01830d00
298315, 2, a31070da, 5fdf244f, c37bcd95, c37bcd95, c06f79b295ded180
298495, 0, fcfc4671, 18cfff9c, d64cf8d9, d64cf8d9, c2c99f1b288f7b80
298615, 1, 15dee68d, f0f4ede4, c75542e0, c75542e0, c0eaa85c0b3bd280
298795, 3, 8bc14236, e7e7d8fe, 342f068f, 342f068f, 3e85e0d1cae83280
298955, 3, 7b395f8, 80000000, 80000000, 80000000, 3e85e0d1cae83280
298975, 3, 3258773f, e12a1aef, d40fd5f6, d40fd5f6, c281fabec1373a20
299105, 0, 3016d702, 0, 0, 0, c281fabec1373a20
299195, 1, 3f5c6837, 458ba76d, 45707977, 45707977, 40ae0f2eec501ac0
299295, 4, 7f800000, e54bada3, ff800000, ff800000, 40ae0f2eec501ac0
299325, 0, 134cefd6, 847106d9, 80000000, 80000000, 40ae0f2eec501ac0
299365, 1, 4ec44ca6, 5f7161dc, 6eb91732, 6eb91732, 45d722e640589500
299545, 0, dc199708, 1d6d3fd2, ba0e571d, ba0e571c, bf41cae3921b9200
299715, 1, 56adc142, 6d749ec9, 7f800000, 7f800000, bf41cae3921b9200
299895, 3, 490996f3, b067c4ec, b9f92217, b9f92217, bf3f2442eb8d0100
300045, 1, c17a5517, e8682c08, 6a63082b, 6a63082b, 454c610569539700
300165, 0, 2c92ec2b, d600169d, c3130620, c3130620, c06260c3f9a217c0
300205, 3, c202188f, 14dad3ef, 975e693a, 975e693a, baebcd275e32a040
300325, 0, 6c843316, f3a139eb, ff800000, ff800000, baebcd275e32a040
300455, 2, e9db3a8d, c1ee0dda, 6c4bdc4b, 6c4bdc4b, 45897b8977e0a240
300635, 1, 244f42e5, 365a7f2f, 1b30e5ef, 1b30e5ef, 3b661cbde7dc6160
300725, 1, a07a51e8, db335560, 3c2f5ac0, 3c2f5ac0, 3f85eb580917e000
300865, 1, b853f6fc, 80000000, 0, 0, 3f85eb580917e000
301045, 0, dc9c3591, ffc00000, 7fc00000, 7fc00000, 3f85eb580917e000
301125, 4, e7906113, ac8d70c2, 549f8a1f, 549f8a1f, 4293f143d6381980
301195, 0, cc165ac9, 460b2f27, d2a37df9, d2a37df9, c2546fbf2d6ee7c0
301215, 4, ffc00000, 7efbc907, 7fc00000, 7fc00000, c2546fbf2d6ee7c0
301405, 1, fa6aca9a, 6474985b, ff800000, ff800000, c2546fbf2d6ee7c0
301435, 2, 1737879d, d9d94a44, b19bc733, b19bc733, be3378e6410cf680
301485, 2, 87ea65b6, 9a71837c, 0, 0, be3378e6410cf680
301635, 3, 6a7fa9e0, b5f1e795, e0f19632, e0f19632, c41e32c65edfec00
301655, 1, 3dbf16a7, f04daef4, ee9987bb, ee9987bb, c5d330f768432580
301835, 1, 12b52605, e3d7bf5e, b718aa58, b718aa58, bee3154b02961ac0
302035, 4, 6dd5bc1a, a50cde80, d36b3944, d36b3944, c26d67288d264000
302195, 0, e9cab727, 90dadd1, b3606107, b3606107, be6c0c20eff875c0
302375, 3, d6efa1e4, 2c3ba6dd, c3afa773, c3afa773, c075f4ee6c933a80
302565, 3, 9698b306, d8452791, 2f6b32bb, 2f6b32bb, 3ded665758541980
302755, 2, 221451d2, 23bfc877, 65e3a61, 65e3a61, 38cbc74c23062780
302825, 1, dec4ce48, 43f1a1dc, e339c2a0, e339c2a0, c46738541491bc00
302915, 4, dddd66be, d2a32243, 710d160d, 710d160d, 4621a2c19223f740
303075, 1, 3e4fc987, f354d332, f22cbe4f, f22cbe4f, c64597c9ef742bc0
303195, 0, f85f3e62, 7b81e0fc, ff800000, ff800000, c64597c9ef742bc0
303305, 0, 336809e3, 643fa954, 582db8db, 582db8db, 4305b71b60e32f80
303375, 1, b5d95936, 44f94386, bb53a119, bb53a119, bf6a7423347a8880
303495, 0, bec9a1f5, baf3bd28, 3a3ff9b8, 3a3ff9b8, 3f47ff36f445e900
303685, 3, a0dd1ed4, 5dc414f6, bf295db5, bf295db5, bfe52bb6a685f700
303725, 1, 8f24adc2, 125184cf, 80000000, 80000000, bfe52bb6a685f700
303875, 4, e55d5b85, f23c1407, 7f800000, 7f800000, bfe52bb6a685f700
304035, 0, f70bedf6, c82f8b6b, 7f800000, 7f800000, bfe52bb6a685f700
304145, 0, 80000000, a35803c7, 0, 0, bfe52bb6a685f700
304325, 1, 39dac5f, f689bc3c, baa9aa5c, baa9aa5c, bf55354b984a9100
304385, 0, 75e2e3c0, 42a5742a, 7912a3bf, 7912a3bf, 47225477e58bb000
304415, 4, 512d348e, ddca5b40, ef88e935, ef88e935, c5f11d26a0f3b000
304565, 0, de6d68c5, 8749d68f, 263b2e3d, 263b2e3d, 3cc765c79be68160
304685, 4, 7fc00000, f85ff955, 7fc00000, 7fc00000, 3cc765c79be68160
304845, 2, 10876e19, e93402cd, ba3e75ca, ba3e75ca, bf47ceb938d70140
304865, 4, b0829217, a7f6e3ae, 18fbd905, 18fbd905, 3b1f7b2098ec2880
304995, 2, e382e76, 5287c9d9, 21436371, 21436371, 3c286c6e35020180
305155, 2, de0ab751, 29302031, c7bedef3, c7bedef3, c0f7dbde49cda040
305235, 0, ff800000, 4c7df76f, ff800000, ff800000, c0f7dbde49cda040
305375, 1, 7f800000, bdb746f7, ff800000, ff800000, c0f7dbde49cda040
305475, 2, 77f50c9b, 4e844f61, 7f800000, 7f800000, c0f7dbde49cda040
305525, 0, 9057c3d8, 8929ab9b, 0, 0, c0f7dbde49cda040
305675, 0, 1b9131a6, 23e2d0eb, 0, 0, c0f7dbde49cda040
305785, 4, 78895af3, 7fc00000, 7fc00000, 7fc00000, c0f7dbde49cda040
305835, 3, 6e397c70, 4eb733d5, 7d84bd83, 7d84bd83, 47b097b045db2600
305915, 2, bb55ba5a, db690065, 574286f0, 574286f0, 42e850de0790b040
306015, 1, d80ec416, 47e1471f, e07b4402, e07b4402, c40f688040762a80
306195, 1, c460d30f, 27aae04e, ac961125, ac961125, bd92c224a46dd240
306315, 1, 237048b8, 66344726, 4a2935e9, 4a2935e9, 414526bd26ba6a00
306335, 0, 8a0982a4, e812d8e7, 329dc208, 329dc208, 3e53b840f5d07f00
306395, 4, 6d129b5e, 895075a6, b6eec339, b6eec339, beddd8671cad3d00
306535, 0, 3fdc1272, 7564a3e, 7b8373e, 7b8373e, 38f706e7bdad7380
306645, 0, c5eaa739, b19e528c, 38111edf, 38111edf, 3f0223dbe236a580
306795, 3, 4ae0e81a, afcdc9ce, bb34cb28, bb34cb28, bf6699650125dd80
306895, 3, e2e259e1, 6954ddd5, ff800000, ff800000, bf6699650125dd80
307035, 2, 4dcb32ac, b05bc0d0, beae6d65, beae6d65, bfd5cdac87c57800
307225, 0, 3f455b80, c825654c, c7ff0422, c7ff0422, c0ffe0844c2a8000
307265, 0, 616e2b7b, e1d1c2d2, ff800000, ff800000, c0ffe0844c2a8000
307355, 3, 2b73e3eb, fa059b32, e5fe9287, e5fe9287, c4bfd250ee333980
307505, 3, 8119651d, bff362a5, 191d617, 191d617, 38323ac2c348b620
307615, 3, ea98a90e, fa77fb95, 7f800000, 7f800000, 38323ac2c348b620
307785, 1, bc14e7ff, 4489e36b, c12068de, c12068de, c0240d1bdac52540
307885, 2, a6f15dc9, e0668ebc, 47d960d5, 47d960d5, 40fb2c1abb8bb380
307905, 3, 1a5ccc3f, 842fd27a, 80000000, 80000000, 40fb2c1abb8bb380
308075, 4, 1f8096f1, 80000000, 80000000, 80000000, 40fb2c1abb8bb380
308195, 1, ad7985b4, d4e4f579, 42df2a57, 42df2a57, 405be54ae6aec280
308265, 0, cfc2fdca, 44c459f, 949b9744, 949b9744, ba9372e88f624ec0
308305, 2, 28923183, 74d9f0c7, 5df8eaf0, 5df8eaf0, 43bf1d5e06933540
308365, 3, 4d0ea4c3, 56aaaaa2, 643e30fb, 643e30fb, 4487c61f4af05980
308545, 2, 8a242c3e, 14fe3042, 80000000, 80000000, 4487c61f4af05980
308615, 4, bf29467d, 1392c398, 93421711, 93421711, ba6842e21f444e00
308705, 1, cbaca7c3, a7e9cb9b, 341dae02, 341dae02, 3e83b5c041868220
308895, 4, d80f92c0, 813f48c7, 19d68e9c, 19d68e9c, 3b3ad1d38844d000
309075, 4, d3d650d2, f9c3199c, 7f800000, 7f800000, 3b3ad1d38844d000
309095, 3, 55b484a1, 7f800000, 7f800000, 7f800000, 3b3ad1d38844d000
309125, 3, dbbc96c8, 0, 80000000, 80000000, 3b3ad1d38844d000
309295, 4, d2cb723b, 3d76adcd, d0c409e4, d0c409e4, c218813c79cb07e0
309455, 1, 3bba61be, 65ee4a0d, 622d7cc8, 622d7cc8, 4445af990b7c54c0
309545, 3, 351e0bc1, 24462c8f, 19f4b134, 19f4b134, 3b3e962664ef33c0
309735, 3, 705dafc1, cddeb31e, fec0d985, fec0d985, c7d81b30a79173c0
309865, 2, 92433cb7, 5f760b49, b23ba4f4, b23ba4f4, be47749e6445a5e0
